ncm,descripcion,die_aec,tasa_estadistica,iva,iva_reducido,bk_bit,nota
28271000,-Cloruro de amonio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28272010,Proanalisis (R.2013/93 EX-ANA),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28272090,Proanalisis (R.2013/93 EX-ANA),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273110,Con un contenido de MgCl2 inferior al 98 % en peso y de calcio (Ca) inferior o igual al 0.5 % en peso,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273190,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273200,--De aluminio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273500,--De niquel,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273910,De cobre I (cloruro cuproso o monocloruro de cobre),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273920,De titanio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273940,De circonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273950,De antimonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273960,De litio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273970,De bismuto,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273991,De cadmio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273992,De cesio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273993,De cromo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273994,De estroncio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273995,De manganeso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28273996,De hierro,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273997,De cobalto,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273998,De cinc,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28273999,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28274110,Oxicloruros,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28274120,Hidroxicloruros,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28274911,De bismuto,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28274912,De circonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28274919,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28274921,De aluminio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28274929,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28275100,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28275900,Bromuros,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28276011,De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28276012,De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28276019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28276021,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28276029,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28281000,-Hipoclorito de calcio comercial y demas hipocloritos de calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28289011,De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28289019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28289020,Clorito de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28289090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28291100,--De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28291910,De calcio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28291920,De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28291990,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299011,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299012,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299021,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299022,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299031,De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28299032,De calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28299039,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299040,Peryodatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28299050,Percloratos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28301010,De disodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28301020,De monosodio (hidrogenosulfuro de sodio),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28309011,De molibdeno IV (disulfuro de molibdeno),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309012,De bario,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309013,De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28309014,De plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309015,De estroncio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309016,De cinc,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28309020,Polisulfuros,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28311011,Estabilizados,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28311019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28311021,Estabilizados con formaldehido,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28311029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28319010,Ditionito de cinc,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28319090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28321010,Metabisulfito,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28321090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28322000,-Los demas sulfitos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28323010,De amonio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28323020,De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28323090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28331110,En disolucion acuosa con una concentracion inferior o igual al 30 % P/V,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28331190,En disolucion acuosa con una concentracion inferior o igual al 30 % P/V,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28331900,--Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332100,--De magnesio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332200,--De aluminio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332400,--De niquel,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332510,Cuproso,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332520,Cuprico,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332710,Con un contenido de BaSO4 superior o igual al 97.5 % en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332790,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332910,De antimonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332920,De litio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332930,De estroncio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332940,Monohidratado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332950,Neutro de plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28332960,De cromo,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332970,De cinc,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28332990,De calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28333000,-Alumbres,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28334010,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28334020,De amonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28334090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28341010,En disolucion acuosa con una concentracion inferior o igual al 30% P/V,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28341090,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28342110,Con un contenido de KNO3 inferior o igual al 98 % en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28342190,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28342910,De calcio. con un contenido de nitrogeno inferior o igual al 16 % en peso,4,3,21,false,,Base NCM feb-2023 (Kaggle).
28342930,De aluminio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28342940,De litio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28342990,Fertilizantes quimicos para uso agricola (Ley 26.050),10,3,10.5,true,,IVA varía a nivel SIM en base 2023 (se tomó el mayoritario) — verificar
28351011,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28351019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28351021,Dibasico de plomo,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28351029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352200,--De monosodio o de disodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28352400,--De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28352500,"--Hidrogenoortofosfato de calcio (""fosfato dicalcico"")",10,3,21,false,,Base NCM feb-2023 (Kaggle).
28352600,--Los demas fosfatos de calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28352910,De hierro,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352920,De cobalto,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352930,De cobre,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352940,De cromo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352950,De estroncio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352960,De manganeso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352970,De triamonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28352980,De trisodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28352990,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28353110,"Grado alimenticio de acuerdo con lo establecido por la ""Food and Agriculture Organization""- Organizacion Mundial de la Salud (FAO-OMS) o por el ""Food Chemical Codex"" (FCC)",10,3,21,false,,Base NCM feb-2023 (Kaggle).
28353190,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28353910,Metafosfatos de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28353920,Pirofosfatos de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28353930,Pirofosfato de cinc,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28353990,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28362010,Calidad pro-analisis (segun Res. Gral. AFIP 2201/07),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28362090,Calidad pro-analisis (segun Res. Gral. AFIP 2201/07),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28363000,-Hidrogenocarbonato (bicarbonato) de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28364000,En disolucion acuosa con una concentracion inferior o igual al 30 % P/V,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28365000,-Carbonato de calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28366010,Con un contenido de BaCO3 superior o igual al 98 % en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28366090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28369100,--Carbonatos de litio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28369200,--Carbonato de estroncio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28369911,De magnesio. de densidad aparente inferior a 200 kg/m3,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28369912,De circonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28369913,Bicarbonato de amonio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28369919,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28369920,Peroxocarbonatos (percarbonatos),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28371100,Cianuro (Dto.603/92),,3,21,false,,Base NCM feb-2023 (Kaggle).
28371911,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28371912,De cinc,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28371914,De cobre I (cianuro cuproso),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28371915,De cobre II (cianuro cuprico),10,3,21,false,,Base NCM feb-2023 (Kaggle).
28371919,Cianuro de calcio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28371920,Oxicianuros,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372011,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372012,De hierro II (ferrocianuro ferroso),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372021,De potasio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372022,De hierro II (ferricianuro ferroso),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372023,De hierro III (ferricianuro ferrico),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28372090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28391100,--Metasilicatos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28391900,--Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28399010,De magnesio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28399020,De aluminio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28399030,De circonio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28399040,De plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28399050,De potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28399090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28401100,--Anhidro,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28401900,--Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28402000,Pentaborato de disodio decahidratado,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28403000,De sodio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28413000,-Dicromato de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28415011,Cromato de amonio; dicromato de amonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28415012,Cromato de potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28415013,Cromato de sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28415014,Dicromato de potasio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28415015,Cromato de cinc,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28415016,Cromato de plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28415019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28415020,Peroxocromatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28416100,En disolucion acuosa con una concentracion inferior o igual al 30 % P/V,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28416910,Manganitos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28416920,Manganatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28416930,Permanganatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28417010,De amonio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28417020,De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28417090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28418010,De amonio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28418020,De plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28418090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419011,De plomo,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419012,De bario o bismuto,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419013,De calcio o estroncio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419014,De magnesio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419015,De lantano o neodimio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419021,Ferrito de bario,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419022,Ferrito de estroncio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419030,Vanadatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419041,De bario,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419042,De bismuto,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419043,De calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419049,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419050,Plumbatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419060,Antimoniatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419070,Cincatos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419081,De sodio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28419082,De magnesio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419083,De bismuto,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419089,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28419090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28421010,Zeolitas de los tipos utilizados como intercambiadores de iones para el tratamiento de aguas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28421090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28429000,De plomo (R.G. 2146/06 AFIP),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28431000,Oro coloidal. de los tipos utilizados para la fabricacion de tiras para diagnostico de COVID-19,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28432100,--Nitrato de plata,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28432910,Vitelinato de plata,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28432990,Azida de plata,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28433010,Sulfuro de oro en dispersion de gelatina,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28433090,Los demas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28439011,Presentados como medicamentos,,3,21,false,,Base NCM feb-2023 (Kaggle).
28439019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28439020,Tricloruro de rutenio en disolucion acuosa. con una concentracion superior o igual al 17 % pero inferior o igual al 27 %. en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28439030,acido hexacloroiridico en disolucion acuosa. con una concentracion superior o igual al 17 % pero inferior o igual al 27 %. en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28439090,Amalgamas,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28441000,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28442000,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28443000,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28444010,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28444020,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28444090,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28445000,Con una radiactividad especifica superior o igual a 74 Bq/g pero inferior a 1.000.000 Bq/g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28451000,-Agua pesada (oxido de deuterio),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28459000,-Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28461010,Oxido cerico,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28461090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28469010,Oxido de praseodimio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28469020,Cloruros de los demas metales de las tierras raras,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28469030,Gadopentetato de dimeglumina,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28469090,Gadoterato de meglumina,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28470000,PEROXIDO DE HIDROGENO (AGUA OXIGENADA). INCLUSO SOLIDIFICADO CON UREA.,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28491000,-De calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28492000,-De silicio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28499010,De boro,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28499020,De tantalio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28499030,De volframio (tungsteno),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28499090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28500010,Nitruro de boro,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28500020,Siliciuro de calcio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28500090,Azida de plomo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28521011,Oxidos,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28521012,Cloruro de mercurio I (cloruro mercurioso),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28521013,Cloruro de mercurio II (cloruro mercurico) para uso fotografico. dosificado o acondicionado para la venta al por menor. listo para su empleo,14,3,21,false,,Base NCM feb-2023 (Kaggle).
28521014,Cloruro de mercurio II (cloruro mercurico) presentado de otro modo,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28521019,Reactivos para laboratorio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28521021,Acetato de mercurio,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28521022,Timerosal,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28521023,Estearato de mercurio,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28521024,Lactato de mercurio,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28521025,Salicilato de mercurio,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28521029,Acetato de fenilmercurio (R. 2146/06 AFIP),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28529000,-Los demas,12,3,21,false,,Base NCM feb-2023 (Kaggle).
28531000,-Cloruro de cianogeno («chlorcyan»),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539011,De aluminio,10,3,21,false,,Base NCM feb-2023 (Kaggle).
28539012,De magnesio,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539013,De cobre (cuprofosforos). con un contenido de fosforo superior al 15 % en peso,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539019,Fosfuro de cinc,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539020,Cianamida hidrogenada,2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539030,Cloruro de tiofosforilo (Dto. 603/92),2,3,21,false,,Base NCM feb-2023 (Kaggle).
28539090,Amalgamas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
